id,texto,classe
256,chuvas de monção alagam capital de bangladesh: inundações fecharam comércio e escolas em dacca. cidade registrou 33 ml de chuva em 12 horas.,desgosto
1802,"revisor do processo do mensalão diz que josé dirceu não cometeu corrupção ativa. o ex-ministro-chefe da casa civil josé dirceu está sendo inocentado da acusação de corrupção ativa pelo revisor da ação penal 470, ministro ricardo lewandowski.",neutro
1105,"paraense teve que engordar 7 kg para participar do miss brasil: rayana breda, de 19 anos, é modelo internacional desde os 15. final do miss brasil 2009 acontece em são paulo, em 9 de maio.",surpresa
38,incêndio destrói fábrica de isopor em minas gerais: fogo atingiu galpões onde eram mantidos material de escritório e isopor. peritos vão determinar o que provocou as chamas.,desgosto
1240,chineses flagram homens pintando gramados para ficarem mais verdes. moradores de chengdu tiveram roupas manchadas por tinta. representante afirma que tinta é apenas fertilizante verde.,surpresa
755,"mulher que tem mamilo na sola do pé surpreende medicina. apenas entre 1% e 5% da população possui terceiro mamilo, geralmente localizados acima da cintura.",surpresa
1570,forte chuva provoca queda de árvores em salvador: defesa civil registrou até as 17h mais de 70 solicitações de emergência. a chuva atinge a capital baiana desde a madrugada deste domingo,medo
1356,ex-boxeador hector camacho é baleado no rosto em porto rico. ex-atleta de 50 anos está internado em estado grave,tristeza
304,"são luís registra abril mais chuvoso dos últimos 24 anos: cinturão de nuvens provoca chuvas no nordeste, segundo meteorologista. a partir de maio deve chover com menor intensidade na região.",neutro
909,jangadas de madeira ilegal são apreendidas no amazonas: fiscais encontraram mais de 550 metros cúbicos boiando em lago. técnica de unir toras para fazê-las flutuar é comum na região.,surpresa
491,"prefeitura de sp proíbe táxis nos corredores de ônibus. atendendo a uma solicitação feita pelo ministério público estadual, a prefeitura de são paulo decidiu proibir de vez os táxis de circularem nos corredores de ônibus da cidade nos horários de pico.",neutro
636,"mudança tem que partir do povo, não de obama, diz ex-radical dos eua: william ayers foi acusado de terrorismo por campanha de mccain. ele foi militante de esquerda nos anos 60 e apoiou eleição de obama.",neutro
1757,"mulher é morta a tiros ao lado da filha em frente a prédio no es. filha da vítima também foi baleada e está internada em estado gravíssimo. segundo a polícia, suspeito do crime é um taxista, que fugiu do local.",tristeza
1189,"oms pede vacinação contra rotavírus para crianças no mundo todo: nos estados unidos, procedimento já é rotineiro. doença afeta centenas de milhares de crianças e pode até matar.",alegria
609,carneiros sobrevivem após 23 dias presos na neve. animais perdidos em região montanhosa na irlanda do norte foram encontrados por homem que passeava com cachorro.,alegria
366,"chineses testam com sucesso anticoncepcional para homens: injeção de testosterona é eficaz, reversível e não tem fortes efeitos colaterais, dizem pesquisadores.",alegria
418,"pmdb fará representação contra virgílio, diz renan calheiros: líder do pmdb diz que medida será feita na próxima semana. é uma retaliação à representações feitas pelo psdb contra sarney.",neutro
1338,foragido gaúcho extraditado pela grécia chega a porto alegre. suspeito foi detido na grécia em junho de 2013 e estava preso no país. policiais federais se deslocaram ao país para conduzi-lo de volta ao brasil.,neutro
584,trf suspende retirada de índios kaiowá de terras em ms: desembargadora concedeu prazo de 90 dias para funai e funasa. instituições devem realizar estudos para retirar das famílias.,tristeza
76,"kassab fala em criatividade para gerar empregos durante crise: prefeito de sp esteve na festa do dia do trabalho da cut. evento acontece na cidade dutra, na zona sul de são paulo.",neutro
1541,"tornado devasta noroeste da polônia. um violento tornado fora de época, com ventos de até 200 km/h, matou pelo menos uma pessoa e destruiu florestas e casas no noroeste da polônia no fim de semana.",medo
1029,"perito particular questiona imagens de acidente com ex-deputado no pr: família de vítima contratou profissional para fazer simulação da colisão. segundo ele, alguns segundos do filme do acidente foram removidos.",surpresa
99,"ladrões fazem arrastões em restaurante e em igreja evangélica. bandidos fizeram arrastão em um restaurante e em uma igreja evangélica neste domingo, em são paulo.",medo
519,"incêndio destrói vegetação em goiânia: fumaça escura assustou motoristas, que tiveram de acender os faróis. bombeiros demoraram cerca de sete horas para controlar o fogo.",tristeza
1840,americana leva susto após veado cair do céu e atingir carro em rodovia. heidi conner viajava com a família em rodovia em chicago. animal de 90 kg saltou de passagem e caiu no veículo em movimento.,surpresa
1610,"telescópio montado em balão vai desvendar segredos do sol: sunrise foi lançado com sucesso de centro espacial na suécia. estudo da estrela é importante para telecomunicações, por exemplo.",surpresa
1812,"governo do rn decreta luto de três dias por morte de procurador-geral. miguel josino caiu do 1º andar do prédio onde morava, em candelária. governo emitiu nota nesta segunda lamentando a morte do procurador.",tristeza
1814,"ele tava drogado, diz idosa estuprada junto com a filha na grande natal. aconteceu em parnamirim; suspeito do crime, um ex-presidiário, foi detido. vítimas têm 60 anos e 31 anos. filha foi obrigada a amarrar a própria mãe.",raiva
357,"juazeiro do norte decreta estado de emergência por causa das chuvas. medida vale por 60 dias, mas pode ser prorrogada por mais 30 dias. seis bairros da cidade tiveram estragos causados pela chuva.",desgosto
503,"teto de igreja cai e mata uma pessoa em carmo do cajuru, mg. estrutura metálica atingiu duas pessoas; ferido foi evado para clínica. existe a possibilidade de vítimas serem trabalhadores da obra.",tristeza
876,"ambulantes são cadastrados para trabalhar no fan fest em cuiabá. no local, 200 barracas devem ser montadas para vender comidas e bebidas. segundo a prefeitura, 62 já se cadastraram para trabalhar no fan fest.",alegria
190,"raro tubarão bocudo é capturado no japão. fêmea de 680 quilos foi exibida no museu de ciência marinha de shizuoka. primeiro exemplar do tubarão-boca-grande foi descoberto no havaí, em 76.",surpresa
1761,"governo estuda participação da petrobras em todas as concessões do pré-sal: até três projetos sobre do tema serão enviados ao congresso, diz lobão ainda não há data para envio das propostas.",neutro
1607,seca faz elefante se perder da manada na índia: animais desceram colinas em busca de comida em gauhati. mas um deles acabou ficando para trás.,tristeza
1885,"morte de cão emociona alunos e funcionários da ufsc: catatau, o ‘ufscão’, foi encontrado morto por suspeita de envenenamento. mascote participava de manifestações a festas no campus.",tristeza
68,"delegado suspeita de latrocínio ou execução em caso de pm morto. soldado foi morto a tiros na tarde desta terça-feira, em campo grande. polícia busca suspeitos de cometer crime.",tristeza
1960,frança perdeu 138 mil empregos em três meses: perda no trimestre foi maior do que em todo o ano passado. demissões se concentraram nos trabalhos temporários.,desgosto
616,"ney latorraca melhora e pode deixar cti na semana que vem. ator está acordado, sem febre e terá aparelho de respiração artificial removido",alegria
453,"australiana acha 7 cobras venenosas no armário do filho de três anos. caso ocorreu em townsville, na austrália. menino achou ovos no jardim e os guardou no guarda-roupa.",medo
732,"rússia discute expandir relações com a américa latina. o presidente da rússia, vladimir putin, se encontrou hoje com os principais membros da defesa e da segurança para discutir como expandir as relações com países da américa latina em meio a tensões na ucrânia.",neutro
1074,pé de tomate com frutos amarelos atrai curiosos em mg: rachadura em piso de quintal permitiu crescimento de planta. tomates amarelos chamaram a atenção de técnicos da emater.,neutro
1271,"medo da gripe faz máscara virar parte de uniforme em mg: funcionários de empresa de fertilizantes adotaram acessório. no porto seco, caminhoneiros recebem folhetos com orientações.",medo
775,homens armados sequestram 12 trabalhadores no senegal. sequestradores são suspeitos de pertencerem a movimento separatista.,tristeza
920,"após fundo do poço, economia vai se recuperar ainda este ano, diz bernanke: presidente do fed vê desemprego em alta nos próximos meses. segundo ele, consumo subiu, mas investimento ainda está baixo.",tristeza
457,"críticos de mudanças na poupança estavam com collor no confisco, diz lula: tenho muita pena de país que tem oposição que perdeu o discurso disse. o presidente afirmou que grandes investidores devem aplicar na produção.",neutro
1301,cientistas descobrem por que balançamos os braços ao caminhar: segurar os braços ao andar aumenta em 12% gasto metabólico. balançá-los ajuda a controlar movimento giratório do corpo.,neutro
973,hospital de campanha começa a funcionar em caxias do sul: unidade será usada para pacientes sem sintomas graves. postos de saúde do rio grande do sul ficam aberto até as 22h.,alegria
742,tribunal confirma vitória de ex-guerrilheiro em el salvador. salvador sánchez cerén venceu a eleição presidencial. apuração foi conturbada devido a denúncias de fraude.,neutro
575,"drogas e celulares são apreendidos em unidade socioeducativa de cuiabá. revista na unidade de internação foi feita após indícios de irregularidades. também foram encontrados chips e carregadores de celular, segundo sejudh.",desgosto
1251,"adolescente de 17 anos confessa ter deixado feto em cemitério de irecê. investigadores da delegacia territorial (dt) de irecê já identificaram a estudante de 17 anos que deixou um feto, de aproximadamente seis meses, dentro de uma caixa de sapatos, no cemitério da cidade.",tristeza
932,marta suplicy participa da parada gay em são paulo: ex-prefeita desfilou em trio elétrico pela avenida paulista. parada começou pouco após o meio-dia deste domingo (14).,neutro
